INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,VOX
3563,T,190409,110338,40.714761N,73.941826W,27   ,18  ,275,         
3564,T,190409,110339,40.714766N,73.941873W,28   ,10  ,280,         
3565,T,190409,110340,40.714766N,73.941898W,28   ,4   ,280,         
3566,T,190409,110341,40.714769N,73.941904W,28   ,0   ,280,         
3567,T,190409,110342,40.714773N,73.941906W,28   ,0   ,280,         
3568,T,190409,110343,40.714771N,73.941903W,29   ,0   ,280,         
3569,T,190409,110344,40.714766N,73.941901W,28   ,0   ,280,         
3570,T,190409,110345,40.714768N,73.941898W,28   ,0   ,280,         
3571,T,190409,110346,40.714768N,73.941896W,28   ,0   ,280,         
3572,T,190409,110347,40.714768N,73.941896W,28   ,0   ,280,         
3573,T,190409,110348,40.714766N,73.941896W,28   ,0   ,280,         
3574,T,190409,110349,40.714766N,73.941898W,28   ,0   ,280,         
3575,T,190409,110350,40.714766N,73.941898W,28   ,0   ,280,         
3576,T,190409,110351,40.714766N,73.941898W,28   ,0   ,280,         
3577,T,190409,110352,40.714764N,73.941898W,28   ,0   ,280,         
3578,T,190409,110353,40.714763N,73.941898W,28   ,0   ,280,         
3579,T,190409,110354,40.714763N,73.941899W,28   ,0   ,280,         
3580,T,190409,110355,40.714761N,73.941899W,28   ,0   ,280,         
3581,T,190409,110356,40.714761N,73.941901W,28   ,0   ,280,         
3582,T,190409,110357,40.714759N,73.941901W,28   ,0   ,280,         
3583,T,190409,110358,40.714759N,73.941903W,28   ,0   ,280,         
3584,T,190409,110359,40.714759N,73.941903W,28   ,0   ,280,         
3585,T,190409,110400,40.714759N,73.941903W,28   ,0   ,280,         
3586,T,190409,110401,40.714759N,73.941903W,28   ,0   ,280,         
3587,T,190409,110402,40.714759N,73.941903W,28   ,0   ,280,         
3588,T,190409,110403,40.714759N,73.941904W,28   ,0   ,280,         
3589,T,190409,110404,40.714759N,73.941904W,28   ,0   ,280,         
3590,T,190409,110405,40.714759N,73.941904W,28   ,0   ,280,         
3591,T,190409,110406,40.714759N,73.94191W,28   ,6   ,282,         
3592,T,190409,110407,40.714759N,73.941949W,28   ,16  ,274,         
3593,T,190409,110408,40.714766N,73.942023W,28   ,21  ,274,         
3594,T,190409,110409,40.714764N,73.942108W,28   ,24  ,275,         
3595,T,190409,110410,40.714759N,73.942196W,28   ,27  ,275,         
3596,T,190409,110411,40.714753N,73.942281W,28   ,25  ,269,         
3597,T,190409,110412,40.71475N,73.942353W,28   ,18  ,263,         
3598,T,190409,110413,40.714748N,73.942398W,28   ,10  ,262,         
3599,T,190409,110414,40.714746N,73.942423W,28   ,7   ,262,         
3600,T,190409,110415,40.714746N,73.942443W,28   ,6   ,262,         
3601,T,190409,110416,40.714748N,73.942464W,27   ,7   ,262,         
3602,T,190409,110417,40.714748N,73.942488W,27   ,8   ,263,         
3603,T,190409,110418,40.714744N,73.942526W,27   ,14  ,263,         
3604,T,190409,110419,40.714741N,73.942583W,26   ,20  ,263,         
3605,T,190409,110420,40.714735N,73.942654W,26   ,24  ,263,         
3606,T,190409,110421,40.714728N,73.942741W,26   ,27  ,264,         
3607,T,190409,110422,40.714723N,73.942836W,25   ,29  ,265,         
3608,T,190409,110423,40.714719N,73.942931W,25   ,28  ,265,         
3609,T,190409,110424,40.714715N,73.94303W,25   ,31  ,266,         
3610,T,190409,110425,40.714708N,73.943134W,24   ,33  ,265,         
3611,T,190409,110426,40.714701N,73.943251W,23   ,37  ,265,         
3612,T,190409,110427,40.714695N,73.943378W,23   ,38  ,265,         
3613,T,190409,110428,40.714686N,73.943506W,22   ,39  ,264,         
3614,T,190409,110429,40.714674N,73.943639W,22   ,41  ,264,         
3615,T,190409,110430,40.714661N,73.943774W,21   ,42  ,263,         
3616,T,190409,110431,40.714646N,73.943906W,20   ,40  ,261,         
3617,T,190409,110432,40.714633N,73.94404W,20   ,39  ,261,         
3618,T,190409,110433,40.714618N,73.944173W,19   ,39  ,261,         
3619,T,190409,110434,40.714605N,73.944308W,19   ,41  ,262,         
3620,T,190409,110435,40.714593N,73.944448W,18   ,44  ,263,         
3621,T,190409,110436,40.714583N,73.944595W,17   ,46  ,263,         
3622,T,190409,110437,40.714568N,73.944745W,17   ,46  ,264,         
3623,T,190409,110438,40.714554N,73.944896W,16   ,45  ,263,         
3624,T,190409,110439,40.714539N,73.945046W,17   ,44  ,263,         
3625,T,190409,110440,40.714525N,73.945188W,16   ,42  ,263,         
3626,T,190409,110441,40.714511N,73.945326W,15   ,41  ,262,         
3627,T,190409,110442,40.714498N,73.945459W,15   ,39  ,262,         
3628,T,190409,110443,40.714486N,73.945586W,14   ,38  ,262,         
3629,T,190409,110444,40.714473N,73.945713W,13   ,38  ,262,         
3630,T,190409,110445,40.71446N,73.945838W,13   ,38  ,262,         
3631,T,190409,110446,40.714441N,73.945968W,13   ,40  ,262,         
3632,T,190409,110447,40.714428N,73.946103W,12   ,41  ,262,         
3633,T,190409,110448,40.714413N,73.946243W,12   ,42  ,262,         
3634,T,190409,110449,40.7144N,73.946386W,11   ,44  ,262,         
3635,T,190409,110450,40.714386N,73.946531W,12   ,46  ,263,         
3636,T,190409,110451,40.71437N,73.946686W,11   ,46  ,263,         
3637,T,190409,110452,40.714355N,73.946838W,11   ,45  ,262,         
3638,T,190409,110453,40.714341N,73.946988W,11   ,45  ,262,         
3639,T,190409,110454,40.714329N,73.947135W,11   ,44  ,262,         
3640,T,190409,110455,40.714314N,73.947276W,10   ,43  ,262,         
3641,T,190409,110456,40.714303N,73.947415W,10   ,42  ,261,         
3642,T,190409,110457,40.714291N,73.947551W,9    ,41  ,262,         
3643,T,190409,110458,40.71428N,73.947686W,9    ,40  ,263,         
3644,T,190409,110459,40.714269N,73.947816W,9    ,38  ,263,         
3645,T,190409,110500,40.71426N,73.947943W,9    ,38  ,264,         
3646,T,190409,110501,40.714244N,73.948076W,9    ,40  ,263,         
3647,T,190409,110502,40.714229N,73.948209W,9    ,41  ,262,         
3648,T,190409,110503,40.714216N,73.948341W,9    ,41  ,262,         
3649,T,190409,110504,40.714203N,73.948474W,8    ,40  ,262,         
3650,T,190409,110505,40.714191N,73.948608W,8    ,40  ,262,         
3651,T,190409,110506,40.714176N,73.948744W,8    ,41  ,262,         
3652,T,190409,110507,40.714161N,73.948884W,7    ,41  ,263,         
3653,T,190409,110508,40.71415N,73.949019W,7    ,40  ,263,         
3654,T,190409,110509,40.714138N,73.949155W,7    ,40  ,264,         
3655,T,190409,110510,40.71413N,73.94929W,7    ,41  ,265,         
3656,T,190409,110511,40.71412N,73.949423W,7    ,41  ,265,         
3657,T,190409,110512,40.714116N,73.949558W,7    ,42  ,269,         
3658,T,190409,110513,40.714114N,73.949698W,6    ,43  ,269,         
3659,T,190409,110514,40.714114N,73.94984W,7    ,42  ,270,         
3660,T,190409,110515,40.714114N,73.949983W,6    ,42  ,270,         
3661,T,190409,110516,40.714113N,73.95013W,6    ,43  ,270,         
3662,T,190409,110517,40.714113N,73.950273W,7    ,42  ,270,         
3663,T,190409,110518,40.714113N,73.950411W,7    ,39  ,270,         
3664,T,190409,110519,40.714114N,73.950539W,7    ,36  ,270,         
3665,T,190409,110520,40.714114N,73.950655W,6    ,32  ,270,         
3666,T,190409,110521,40.714118N,73.950763W,5    ,31  ,271,         
3667,T,190409,110522,40.71412N,73.950863W,4    ,29  ,271,         
3668,T,190409,110523,40.714128N,73.95096W,4    ,29  ,270,         
3669,T,190409,110524,40.714128N,73.951056W,3    ,28  ,268,         
3670,T,190409,110525,40.71413N,73.951149W,3    ,27  ,268,         
3671,T,190409,110526,40.71413N,73.951241W,2    ,28  ,267,         
3672,T,190409,110527,40.714131N,73.951324W,2    ,24  ,268,         
3673,T,190409,110528,40.71413N,73.951396W,2    ,22  ,268,         
3674,T,190409,110529,40.71413N,73.951466W,2    ,21  ,270,         
3675,T,190409,110530,40.714126N,73.951533W,2    ,18  ,269,         
3676,T,190409,110531,40.714126N,73.95159W,2    ,16  ,269,         
3677,T,190409,110802,40.714043N,73.951564W,0    ,43  ,88 ,         
3678,T,190409,110803,40.714049N,73.951428W,0    ,44  ,88 ,         
3679,T,190409,110804,40.714053N,73.951286W,0    ,44  ,88 ,         
3680,T,190409,110805,40.714055N,73.951148W,0    ,43  ,89 ,         
3681,T,190409,110806,40.714053N,73.951009W,0    ,43  ,90 ,         
3682,T,190409,110807,40.714056N,73.950871W,0    ,43  ,91 ,         
3683,T,190409,110808,40.714063N,73.950733W,1    ,43  ,90 ,         
3684,T,190409,110809,40.714068N,73.950589W,1    ,44  ,89 ,         
3685,T,190409,110810,40.714071N,73.950443W,1    ,45  ,89 ,         
3686,T,190409,110811,40.714076N,73.950291W,1    ,46  ,88 ,         
3687,T,190409,110812,40.714075N,73.950138W,1    ,45  ,89 ,         
3688,T,190409,110813,40.714076N,73.949988W,2    ,44  ,89 ,         
3689,T,190409,110814,40.71408N,73.94984W,2    ,44  ,89 ,         
3690,T,190409,110815,40.714081N,73.949693W,2    ,42  ,89 ,         
3691,T,190409,110816,40.714086N,73.949551W,3    ,42  ,89 ,         
3692,T,190409,110817,40.714091N,73.949409W,3    ,41  ,88 ,         
3693,T,190409,110818,40.714103N,73.94927W,3    ,40  ,88 ,         
3694,T,190409,110819,40.714118N,73.949129W,4    ,41  ,87 ,         
3695,T,190409,110820,40.714133N,73.948991W,4    ,41  ,86 ,         
3696,T,190409,110821,40.714151N,73.948853W,4    ,41  ,85 ,         
3697,T,190409,110822,40.714168N,73.948716W,4    ,41  ,84 ,         
3698,T,190409,110823,40.714183N,73.948581W,4    ,39  ,83 ,         
3699,T,190409,110824,40.714196N,73.948453W,4    ,38  ,82 ,         
3700,T,190409,110825,40.714213N,73.948329W,4    ,35  ,81 ,         
3701,T,190409,110826,40.714226N,73.948219W,4    ,29  ,81 ,         
3702,T,190409,110827,40.714233N,73.948128W,5    ,24  ,81 ,         
3703,T,190409,110828,40.714244N,73.948038W,5    ,21  ,83 ,         
3704,T,190409,110829,40.714258N,73.947966W,5    ,16  ,84 ,         
3705,T,190409,110830,40.714266N,73.947916W,5    ,10  ,85 ,         
3706,T,190409,110831,40.714271N,73.947889W,5    ,5   ,84 ,         
3707,T,190409,110832,40.714274N,73.94788W,5    ,0   ,84 ,         
3708,T,190409,110833,40.714273N,73.947881W,5    ,0   ,84 ,         
3709,T,190409,110834,40.714269N,73.947889W,5    ,0   ,84 ,         
3710,T,190409,110835,40.714269N,73.947898W,5    ,0   ,84 ,         
3711,T,190409,110836,40.714268N,73.947903W,5    ,0   ,84 ,         
3712,T,190409,110837,40.714268N,73.947904W,5    ,0   ,84 ,         
3713,T,190409,110838,40.714269N,73.947904W,5    ,0   ,84 ,         
3714,T,190409,110839,40.714269N,73.947904W,6    ,0   ,84 ,         
3715,T,190409,110840,40.714271N,73.947904W,6    ,0   ,84 ,         
3716,T,190409,110841,40.714271N,73.947904W,6    ,0   ,84 ,         
3717,T,190409,110842,40.714271N,73.947904W,6    ,0   ,84 ,         
3718,T,190409,110843,40.714271N,73.947903W,6    ,0   ,84 ,         
3719,T,190409,110844,40.714268N,73.947896W,6    ,5   ,83 ,         
3720,T,190409,110845,40.714268N,73.94785W,5    ,18  ,83 ,         
3721,T,190409,110846,40.714271N,73.947778W,5    ,22  ,83 ,         
3722,T,190409,110847,40.714276N,73.947691W,6    ,25  ,78 ,         
3723,T,190409,110848,40.714284N,73.947598W,6    ,28  ,78 ,         
3724,T,190409,110849,40.714293N,73.947495W,6    ,31  ,78 ,         
3725,T,190409,110850,40.714303N,73.947385W,7    ,34  ,80 ,         
3726,T,190409,110851,40.714311N,73.94727W,7    ,36  ,83 ,         
3727,T,190409,110852,40.714319N,73.947145W,7    ,39  ,82 ,         
3728,T,190409,110853,40.714333N,73.94701W,7    ,40  ,83 ,         
3729,T,190409,110854,40.714346N,73.946871W,7    ,41  ,83 ,         
3730,T,190409,110855,40.714359N,73.946731W,7    ,40  ,83 ,         
3731,T,190409,110856,40.714376N,73.946594W,7    ,39  ,82 ,         
3732,T,190409,110857,40.714393N,73.946458W,8    ,39  ,82 ,         
3733,T,190409,110858,40.714409N,73.946321W,8    ,39  ,81 ,         
3734,T,190409,110859,40.714426N,73.946191W,8    ,39  ,82 ,         
3735,T,190409,110900,40.714438N,73.946061W,8    ,39  ,83 ,         
3736,T,190409,110901,40.714449N,73.945929W,8    ,40  ,83 ,         
3737,T,190409,110902,40.71446N,73.945798W,9    ,39  ,83 ,         
3738,T,190409,110903,40.714473N,73.945668W,10   ,39  ,83 ,         
3739,T,190409,110904,40.714483N,73.945541W,10   ,38  ,82 ,         
3740,T,190409,110905,40.714491N,73.945416W,11   ,38  ,83 ,         
3741,T,190409,110906,40.714498N,73.945295W,11   ,37  ,84 ,         
3742,T,190409,110907,40.714506N,73.945176W,12   ,36  ,83 ,         
3743,T,190409,110908,40.71452N,73.945059W,12   ,36  ,82 ,         
3744,T,190409,110909,40.714535N,73.944939W,12   ,37  ,82 ,         
3745,T,190409,110910,40.714551N,73.944813W,13   ,37  ,81 ,         
3746,T,190409,110911,40.714566N,73.944686W,13   ,37  ,82 ,         
3747,T,190409,110912,40.714581N,73.944561W,13   ,37  ,81 ,         
3748,T,190409,110913,40.714593N,73.944433W,13   ,38  ,81 ,         
3749,T,190409,110914,40.714605N,73.944308W,13   ,38  ,81 ,         
3750,T,190409,110915,40.714611N,73.944173W,13   ,39  ,81 ,         
3751,T,190409,110916,40.714621N,73.944041W,13   ,40  ,81 ,         
3752,T,190409,110917,40.714631N,73.943909W,13   ,40  ,82 ,         
3753,T,190409,110918,40.714641N,73.943784W,13   ,37  ,82 ,         
3754,T,190409,110919,40.714653N,73.943664W,13   ,35  ,82 ,         
3755,T,190409,110920,40.714665N,73.943549W,12   ,34  ,81 ,         
3756,T,190409,110921,40.714678N,73.943436W,12   ,32  ,80 ,         
3757,T,190409,110922,40.714691N,73.943333W,12   ,29  ,80 ,         
3758,T,190409,110923,40.7147N,73.943244W,12   ,23  ,82 ,         
3759,T,190409,110924,40.714705N,73.943173W,12   ,19  ,84 ,         
3760,T,190409,110925,40.714708N,73.943123W,12   ,16  ,85 ,         
3761,T,190409,110926,40.71471N,73.943075W,12   ,11  ,86 ,         
3762,T,190409,110927,40.714715N,73.943044W,12   ,5   ,86 ,         
3763,T,190409,110928,40.714718N,73.943034W,12   ,0   ,86 ,         
3764,T,190409,110929,40.714723N,73.943039W,12   ,0   ,86 ,         
3765,T,190409,110930,40.714726N,73.943044W,13   ,0   ,86 ,         
3766,T,190409,110931,40.714731N,73.943044W,13   ,0   ,86 ,         
3767,T,190409,110932,40.714728N,73.943044W,13   ,0   ,86 ,         
3768,T,190409,110933,40.714726N,73.943043W,13   ,0   ,86 ,         
3769,T,190409,110934,40.714723N,73.943039W,13   ,0   ,86 ,         
3770,T,190409,110935,40.714719N,73.943034W,13   ,0   ,86 ,         
3771,T,190409,110936,40.714716N,73.94303W,13   ,0   ,86 ,         
3772,T,190409,110937,40.714715N,73.943028W,13   ,0   ,86 ,         
3773,T,190409,110938,40.714715N,73.943028W,13   ,0   ,86 ,         
3774,T,190409,110939,40.714716N,73.943031W,13   ,0   ,86 ,         
3775,T,190409,110940,40.714716N,73.943036W,13   ,0   ,86 ,         
3776,T,190409,110941,40.714718N,73.943039W,13   ,0   ,86 ,         
3777,T,190409,110942,40.714718N,73.943043W,13   ,0   ,86 ,         
3778,T,190409,110943,40.714718N,73.943043W,13   ,0   ,86 ,         
3779,T,190409,110944,40.714718N,73.943043W,13   ,0   ,86 ,         
3780,T,190409,110945,40.714718N,73.943043W,13   ,0   ,86 ,         
3781,T,190409,110946,40.714716N,73.943043W,13   ,0   ,86 ,         
3782,T,190409,110947,40.714716N,73.943041W,13   ,0   ,86 ,         
3783,T,190409,110948,40.714716N,73.943041W,13   ,0   ,86 ,         
3784,T,190409,110949,40.714716N,73.943041W,13   ,0   ,86 ,         
3785,T,190409,110950,40.714716N,73.943039W,13   ,0   ,86 ,         
3786,T,190409,110951,40.714716N,73.943038W,13   ,0   ,86 ,         
3787,T,190409,110952,40.714716N,73.943036W,14   ,0   ,86 ,         
3788,T,190409,110953,40.714716N,73.943036W,14   ,0   ,86 ,         
3789,T,190409,110954,40.714716N,73.943036W,14   ,0   ,86 ,         
3790,T,190409,110955,40.714716N,73.943038W,14   ,0   ,86 ,         
3791,T,190409,110956,40.714718N,73.943038W,14   ,0   ,86 ,         
3792,T,190409,110957,40.714718N,73.943038W,14   ,0   ,86 ,         
3793,T,190409,110958,40.714718N,73.943038W,14   ,0   ,86 ,         
3794,T,190409,110959,40.714718N,73.943038W,14   ,0   ,86 ,         
3795,T,190409,111000,40.714718N,73.943038W,14   ,0   ,86 ,         
3796,T,190409,111001,40.714718N,73.943038W,14   ,0   ,86 ,         
3797,T,190409,111002,40.714718N,73.943038W,14   ,0   ,86 ,         
3798,T,190409,111003,40.714718N,73.943038W,14   ,0   ,86 ,         
3799,T,190409,111004,40.714718N,73.943038W,14   ,0   ,86 ,         
3800,T,190409,111005,40.714718N,73.943038W,14   ,0   ,86 ,         
3801,T,190409,111006,40.714718N,73.943038W,14   ,0   ,86 ,         
3802,T,190409,111007,40.714718N,73.943038W,14   ,0   ,86 ,         
3803,T,190409,111008,40.714718N,73.943038W,14   ,0   ,86 ,         
3804,T,190409,111009,40.714718N,73.943038W,14   ,0   ,86 ,         
3805,T,190409,111010,40.714718N,73.943038W,14   ,0   ,86 ,         
3806,T,190409,111011,40.714718N,73.943038W,14   ,0   ,86 ,         
3807,T,190409,111012,40.714718N,73.943038W,14   ,0   ,86 ,         
3808,T,190409,111013,40.714718N,73.943038W,14   ,0   ,86 ,         
3809,T,190409,111014,40.714718N,73.943038W,14   ,0   ,86 ,         
3810,T,190409,111015,40.714718N,73.943038W,14   ,0   ,86 ,         
3811,T,190409,111016,40.714718N,73.943038W,14   ,0   ,86 ,         
3812,T,190409,111017,40.714718N,73.943038W,14   ,8   ,83 ,         
3813,T,190409,111018,40.714721N,73.943009W,14   ,8   ,82 ,         
3814,T,190409,111019,40.714723N,73.942985W,13   ,6   ,81 ,         
3815,T,190409,111020,40.714724N,73.942963W,13   ,3   ,81 ,         
3816,T,190409,111021,40.714726N,73.942944W,13   ,4   ,83 ,         
3817,T,190409,111022,40.714728N,73.942928W,13   ,5   ,81 ,         
3818,T,190409,111023,40.714728N,73.942908W,12   ,6   ,82 ,         
3819,T,190409,111024,40.71473N,73.942883W,12   ,7   ,83 ,         
3820,T,190409,111025,40.714728N,73.942853W,12   ,9   ,83 ,         
3821,T,190409,111026,40.714728N,73.942809W,12   ,14  ,83 ,         
3822,T,190409,111027,40.71473N,73.942756W,12   ,16  ,84 ,         
3823,T,190409,111028,40.71473N,73.942695W,12   ,20  ,84 ,         
3824,T,190409,111029,40.714735N,73.942621W,12   ,24  ,84 ,         
3825,T,190409,111030,40.714741N,73.942533W,12   ,28  ,84 ,         
3826,T,190409,111031,40.714748N,73.942433W,13   ,30  ,84 ,         
3827,T,190409,111032,40.714751N,73.942329W,13   ,32  ,85 ,         
3828,T,190409,111033,40.714748N,73.942221W,13   ,32  ,86 ,         
3829,T,190409,111034,40.714744N,73.942111W,13   ,32  ,87 ,         
3830,T,190409,111035,40.714738N,73.941999W,12   ,31  ,89 ,         
3831,T,190409,111036,40.71473N,73.941889W,12   ,32  ,91 ,         
3832,T,190409,111037,40.714721N,73.941776W,11   ,34  ,92 ,         
3833,T,190409,111038,40.714715N,73.94166W,11   ,35  ,93 ,         
3834,T,190409,111039,40.714708N,73.941541W,10   ,34  ,94 ,         
3835,T,190409,111040,40.714703N,73.941424W,10   ,34  ,93 ,         
3836,T,190409,111041,40.7147N,73.941308W,9    ,35  ,92 ,         
3837,T,190409,111042,40.714698N,73.941188W,8    ,35  ,91 ,         
3838,T,190409,111043,40.714695N,73.941066W,8    ,36  ,91 ,         
3839,T,190409,111044,40.714688N,73.940945W,7    ,37  ,92 ,         
3840,T,190409,111045,40.714679N,73.940818W,6    ,37  ,93 ,         
3841,T,190409,111046,40.714673N,73.940695W,6    ,36  ,94 ,         
3842,T,190409,111047,40.714663N,73.940574W,5    ,35  ,95 ,         
